"sent_id","type","label","all_labels","ratings","workerids"
"1277","target-original","E","E,E,E,E,E","100,100,99.81,100,100","118,129,83,144,123"
"1278","target-negated","E","E,E,N,E,E","100,100,62.74,99.79,100","145,26,28,127,54"
"1278","target-original","E","E,E,E,N,E","100,99.75,100,95.96,100","119,20,149,94,125"
"128","target-negated","N","N,N,E,E,N","89.89,49.85,100,99.62,81.18","118,129,137,83,2"
"128","target-original","N","E,N,N,E,N","100,94.94,81.75,100,94.4","66,63,125,13,92"
"1283","target-negated","N","N,E,E,N,N","95.65,100,100,89.62,95.01","84,44,66,125,92"
"1283","target-original","E","E,E,E,E,E","99.97,98.5,100,99.37,99.62","54,36,108,109,26"
"1284","target-negated","E","N,E,E,E,E","80.25,100,99.49,100,98.29","118,129,83,97,123"
"1284","target-original","N","N,E,N,N,N","48.95,100,91.93,95.27,89.26","65,77,142,13,2"
"1288","target-negated","E","N,E,E,E,E","92.56,99.31,99.22,100,100","28,109,127,34,111"
"1288","target-original","N","E,N,N,N,E","99.43,87.95,96.31,58.95,100","119,20,94,125,134"
"129","target-negated","E","E,N,E,N,E","100,77.23,100,50.45,98.62","44,5,27,8,18"
"129","target-original","E","E,E,E,E,E","100,100,100,100,98.69","7,26,35,28,36"
"1291","target-negated","E","E,E,E,E,N","99.81,100,100,100,97.5","118,117,129,137,83"
"1291","target-original","E","E,N,E,E,N","100,51.8,99.28,100,94.81","63,125,142,13,92"
"13","target-negated","N","N,N,E,N,N","35.25,66.74,98.81,50.45,90.15","117,133,60,123,104"
"13","target-original","E","C,E,E,E,E","0,100,99.06,100,100","11,66,8,100,134"
"130","target-negated","E","E,N,E,N,E","98.29,90.24,100,88.33,99.16","20,39,15,32,48"
"130","target-original","E","E,E,E,E,E","100,100,100,100,100","4,44,27,8,13"
"1304","target-negated","E","E,N,N,E,E","100,94.74,69.37,100,100","52,36,144,118,117"
"1304","target-original","E","E,E,E,E,N","99.75,100,100,99.79,7.44","11,84,8,58,18"
"1305","target-negated","N","E,N,N,N,N","100,81.41,92.4,61,96.25","91,63,125,13,92"
"1305","target-original","E","E,E,E,E,E","100,100,100,99.49,100","145,129,59,83,28"
"1306","target-negated","E","E,E,E,E,N","100,100,100,99.62,77.48","145,26,28,127,125"
"1306","target-original","E","E,E,E,N,E","100,100,100,95.77,100","119,20,149,94,125"
"131","target-negated","E","E,E,N,E,E","100,100,97.6,100,100","117,137,54,116,123"
"131","target-original","E","N,E,E,E,E","76.23,100,100,100,100","135,78,142,13,104"
"1310","target-negated","E","E,E,E,E,E","99.75,100,100,100,100","20,44,8,13,104"
"1310","target-original","E","E,E,E,E,E","100,100,100,99.16,100","134,145,137,116,144"
"1312","target-negated","E","N,N,E,E,E","84.29,91.84,100,98.77,100","134,145,137,108,144"
"1312","target-original","E","E,E,N,E,E","100,100,95.33,99.79,100","44,8,18,58,13"
"1313","target-negated","E","E,E,E,N,E","100,100,98.81,10.56,100","117,137,36,108,144"
"1313","target-original","E","N,E,N,E,E","81.18,100,80.01,100,100","85,46,66,13,104"
"1315","target-original","E","E,E,E,E,E","100,100,100,100,100","78,65,46,100,92"
"1316","target-negated","E","N,N,E,E,E","92.25,93.98,100,100,100","7,52,48,97,134"
"1316","target-original","E","E,E,E,E,N","100,100,100,100,94.68","84,77,128,27,63"
"132","target-negated","N","N,E,N,N,E","81.64,100,82.65,82.32,100","92,111,2,49,104"
"132","target-original","N","N,E,N,N,N","97.3,100,96.88,86.07,31.73","118,129,83,144,123"
"1320","target-negated","N","N,N,N,E,N","94.47,49.85,87.17,100,63.89","109,127,34,65,92"
"1320","target-original","N","N,N,N,N,N","92.64,60.56,49.25,46.85,18.48","94,27,125,79,26"
"1321","target-negated","E","E,E,E,E,N","100,100,100,100,83.97","64,85,44,78,63"
"1321","target-original","E","E,E,E,E,E","100,100,99.28,99.34,100","39,54,108,60,117"
"1322","target-negated","E","C,E,E,E,N","0.19,100,100,99.59,82.09","84,128,27,58,85"
"1322","target-original","N","E,E,N,N,N","100,100,3.75,74.57,52.55","52,148,51,144,63"
"1323","target-negated","E","N,N,E,E,E","29.94,83.1,100,100,100","7,52,48,97,134"
"1323","target-original","E","E,E,N,E,E","100,100,60.12,100,100","84,77,128,27,47"
"1324","target-negated","E","E,E,E,E,E","100,100,100,100,100","134,118,117,52,129"
"1324","target-original","E","E,E,E,E,N","100,100,100,100,86.27","78,65,46,100,92"
"1326","target-negated","E","E,E,E,N,E","99.95,99.96,100,97.3,100","135,8,13,107,104"
"1326","target-original","E","E,E,E,E,E","100,100,98.54,100,100","145,108,109,89,144"
"1333","target-negated","N","N,E,N,E,N","95.4,100,86.57,100,85.35","119,46,94,125,130"
"1334","target-negated","E","E,E,E,E,E","100,100,99.59,99.83,99.02","44,5,27,8,18"
"1334","target-original","E","E,E,E,N,E","100,100,100,96.02,100","20,39,15,32,48"
"1336","target-negated","N","N,N,E,N,C","16.57,90.42,99.79,93.17,0","7,134,136,133,116"
"1336","target-original","E","E,E,N,C,E","100,99.51,76.73,0,100","85,44,79,13,104"
"1338","target-original","N","N,N,E,N,E","57.47,92.95,99.37,95.71,100","25,7,26,36,34"
"1341","target-negated","E","E,E,N,E,N","100,100,74.31,100,91.76","119,91,22,128,2"
"1341","target-original","E","E,E,E,E,E","100,100,100,99.73,99.51","136,117,129,83,60"
"1343","target-negated","E","E,E,N,N,E","100,98.54,97.5,82.99,100","119,20,94,125,145"
"1343","target-original","N","E,N,N,N,E","100,93.69,80.48,94.12,100","28,109,127,34,2"
"135","target-negated","E","C,C,E,E,E","0,1.12,100,100,100","44,78,63,142,33"
"135","target-original","E","E,E,E,E,E","100,100,100,100,99.34","39,52,54,108,60"
"1350","target-negated","E","E,E,N,E,N","100,100,10.02,99.62,78.82","44,78,63,142,33"
"1353","target-negated","E","E,E,E,E,E","100,100,100,100,100","136,43,145,137,35"
"1353","target-original","E","E,E,E,E,E","99.85,100,100,100,100","11,78,142,13,104"
"1363","target-negated","E","E,E,E,C,N","100,100,100,0.54,49.55","118,129,137,83,125"
"1363","target-original","N","E,N,N,N,N","100,33.41,15.92,55.98,4.47","66,63,125,13,92"
"1364","target-negated","N","N,E,N,E,N","44.76,99.37,95.84,100,48.35","109,127,34,65,92"
"1364","target-original","N","N,N,N,N,N","77.6,89.8,69.92,80.48,86.37","94,27,125,79,118"
"1365","target-negated","E","E,E,N,E,E","100,100,73.66,100,100","119,46,94,125,130"
"1365","target-original","E","E,E,E,E,E","100,100,100,99.46,100","145,118,28,127,34"
"1367","target-negated","E","E,N,N,E,E","100,95.84,96.37,100,98.88","76,28,133,34,60"
"1367","target-original","E","E,E,E,E,N","100,100,99.79,100,69.1","44,65,95,111,2"
"137","target-negated","E","E,E,E,E,N","100,99.79,100,99.25,95.08","129,83,48,34,123"
"137","target-original","E","E,N,E,N,E","100,64.18,99.22,82.65,98.92","100,92,107,2,35"
"1371","target-negated","E","E,E,E,E,E","99.51,100,100,98.73,100","44,78,8,104,134"
"1371","target-original","N","N,E,E,N,N","48.5,100,100,97.04,90.67","134,145,137,54,144"
"1372","target-negated","N","N,E,N,E,N","78.33,100,2.96,99.95,51.2","39,54,108,60,34"
"1372","target-original","E","E,E,E,E,N","100,100,99.71,100,84.82","64,85,44,78,63"
"1373","target-original","E","E,E,E,E,N","97.88,100,99.71,100,94.54","20,84,135,65,63"
"1374","target-negated","E","E,E,E,E,E","100,100,100,100,100","39,117,54,108,111"
"1374","target-original","E","E,E,E,E,E","100,100,100,98.07,100","85,91,44,78,63"
"1376","target-negated","C","C,C,C,C,C","0,1.98,0.1,0,0","7,35,36,34,59"
"1376","target-original","E","E,E,E,E,E","100,100,100,100,100","20,39,15,32,48"
"1377","target-negated","N","N,C,N,N,N","90.15,0,32.7,75.98,74.44","119,91,22,128,2"
"1377","target-original","E","N,E,C,E,E","95.59,100,0,98.92,99.25","136,117,129,83,60"
"1379","target-negated","E","E,E,E,N,N","100,99.69,99.43,67.58,78.46","39,54,108,51,34"
"1379","target-original","N","N,E,N,E,N","95.01,100,86.57,100,91.52","20,84,135,65,63"
"138","target-original","E","N,E,E,N,E","66.03,99.54,99.97,96.37,100","25,7,26,36,34"
"1380","target-negated","N","N,N,N,E,N","5.32,5.53,7.68,98.95,26.34","39,129,28,83,116"
"1380","target-original","N","N,N,N,E,N","75.34,68.69,39.44,100,75.98","119,77,92,111,2"
"1381","target-negated","E","E,E,E,N,N","100,100,99.69,79.18,89.35","7,134,136,133,116"
"1381","target-original","N","E,E,N,N,N","100,99.34,90.42,97.65,62.02","85,44,79,13,104"
"1384","target-negated","N","N,E,N,N,N","72.48,99.22,85.76,15.71,18.02","117,137,54,116,123"
"1386","target-negated","E","E,E,E,E,E","100,100,99.12,99.9,100","100,92,107,2,137"
"1386","target-original","E","E,E,E,E,E","100,98.69,100,100,100","129,83,48,34,123"
"1387","target-original","N","E,N,N,N,N","99.88,80.13,71.81,60.12,61.73","135,63,125,13,92"
"1388","target-negated","E","E,E,E,E,N","99.87,100,100,100,37.98","44,78,66,142,104"
"1388","target-original","C","C,C,E,C,N","0,0,100,0.88,60.71","136,145,137,35,133"
"1389","target-negated","E","E,E,N,N,E","100,100,80.13,84.4,99.16","39,26,117,133,60"
"1389","target-original","E","E,E,E,N,E","100,100,100,97.79,99.62","77,66,111,2,118"
"139","target-negated","E","E,E,E,N,E","100,99.85,100,93.47,100","78,58,142,13,104"
"139","target-original","E","E,E,E,N,E","99.94,100,100,94.61,100","136,137,35,133,108"
"1390","target-negated","E","E,N,E,N,E","100,73.27,99.69,85.45,100","100,92,107,2,137"
"1390","target-original","E","E,E,E,E,N","100,99.28,99.77,100,50","129,83,48,34,123"
"1392","target-negated","N","E,N,E,N,N","100,94.74,99.59,58.06,87.17","117,133,60,123,34"
"1392","target-original","E","E,E,E,N,N","99.94,100,98.95,50,89.62","11,66,8,100,134"
"1394","target-negated","E","E,E,E,E,E","100,100,100,100,99.49","134,118,129,76,83"
"1394","target-original","E","E,E,E,N,E","98.81,100,100,88.52,100","65,126,111,2,104"
"1395","target-negated","E","E,E,N,E,N","100,100,26.73,100,79.18","65,66,27,33,118"
"1395","target-original","E","N,E,E,E,E","82.09,99.62,100,99.09,100","117,76,51,60,111"
"1396","target-negated","E","E,N,E,E,E","100,4.35,99.31,98.45,98.54","39,54,108,51,97"
"1396","target-original","E","E,E,E,E,N","100,100,100,100,97.45","119,91,11,65,63"
"1397","target-negated","E","N,E,E,E,N","20.82,100,99.02,100,80.25","118,129,83,144,123"
"1397","target-original","N","N,N,N,N,N","95.4,88.7,81.64,57.76,58.65","92,111,2,49,104"
"1399","target-negated","E","N,E,E,E,N","17.57,100,100,100,97.79","136,52,59,65,92"
"1399","target-original","E","E,E,E,N,N","100,99.88,100,87.17,85.35","22,126,100,2,117"
"140","target-negated","E","E,C,E,N,E","100,0,100,81.86,100","20,39,15,32,48"
"140","target-original","N","N,N,N,C,E","40.47,93.4,37.11,1.19,100","25,7,26,36,34"
"1400","target-negated","N","E,N,N,N,N","100,85.66,94.88,75.21,97.04","44,5,27,8,18"
"1400","target-original","E","E,E,E,N,N","99.06,100,100,84.93,80.72","20,39,15,32,48"
"1405","target-negated","E","N,E,N,E,E","81.64,100,83.97,98.5,99.12","134,118,26,54,148"
"1405","target-original","E","E,N,E,N,E","100,95.21,100,84.82,100","84,92,104,118,117"
"1406","target-negated","E","E,E,E,N,N","99.88,100,100,93.02,97.79","135,63,125,13,92"
"1406","target-original","E","N,E,E,E,E","96.2,100,98.11,99.02,100","118,129,35,83,44"
"1407","target-negated","E","E,E,E,E,E","100,100,100,99.81,100","145,129,59,83,104"
"1407","target-original","N","E,E,N,N,N","100,100,49.7,91.93,85.03","91,63,125,13,92"
"141","target-negated","E","N,E,E,E,E","50.6,100,97.98,98.54,100","22,44,8,13,59"
"141","target-original","N","N,N,N,E,E","86.17,96.02,90.67,99.28,100","25,7,26,36,34"
"1411","target-negated","N","N,N,N,C,N","91.52,93.62,78.82,1.38,91.02","134,118,26,54,148"
"1411","target-original","N","E,N,E,N,N","100,92.4,100,94.4,75.98","84,92,104,118,117"
"1415","target-negated","N","E,N,N,N,E","99.12,51.35,88.7,83.64,100","119,46,94,125,130"
"1415","target-original","E","N,E,E,E,E","91.35,97.88,100,99.54,98.2","145,118,28,127,34"
"1418","target-negated","E","E,E,E,E,E","100,100,100,100,99.46","84,65,111,2,107"
"1418","target-original","E","E,E,E,E,E","100,100,100,99.4,99.77","39,148,133,83,60"
"142","target-negated","N","N,N,E,N,E","82.65,78.46,100,81.18,99.4","134,118,129,76,83"
"142","target-original","N","E,N,N,N,N","100,50.45,87.37,94.54,24.02","65,126,111,2,104"
"1420","target-negated","N","E,N,N,N,N","100,71.14,87.56,10.38,50","39,55,54,108,97"
"1420","target-original","N","N,N,E,N,E","87.95,92.17,100,97.7,99.37","91,135,66,63,58"
"1423","target-negated","N","E,N,N,N,N","100,85.97,90.33,69.65,77.48","22,44,8,13,2"
"1423","target-original","E","E,E,E,N,E","100,99.25,99.02,95.14,99.12","7,47,26,35,36"
"1425","target-negated","E","E,E,E,E,N","100,100,100,99.22,93.25","145,129,59,83,92"
"1425","target-original","E","E,E,E,E,N","100,99.02,100,100,97.04","91,63,125,13,92"
"1427","target-negated","E","E,E,E,E,E","100,100,100,100,99.57","20,11,15,32,48"
"1427","target-original","E","E,E,E,E,E","100,100,100,98.92,100","22,44,8,18,13"
"143","target-negated","E","N,E,E,N,E","79.54,100,98.37,96.71,100","118,129,35,83,111"
"143","target-original","E","E,E,E,N,E","99.88,100,100,89.98,98.16","135,63,125,13,92"
"1432","target-negated","N","N,N,N,N,E","84.29,76.35,86.87,69.65,100","134,118,117,52,129"
"1432","target-original","E","E,E,E,E,N","100,100,100,100,97.4","78,65,46,100,92"
"1436","target-negated","E","E,N,E,E,N","100,96.02,100,100,54.79","64,85,44,78,63"
"1436","target-original","E","E,E,E,E,E","100,100,99.75,99.83,100","39,54,108,60,85"
"144","target-negated","N","N,C,E,N,N","74.18,0,100,91.93,70.74","119,91,22,128,2"
"144","target-original","E","N,E,E,E,E","89.35,100,100,98.11,98.77","136,117,129,83,60"
"1441","target-negated","N","E,N,N,N,E","100,40.91,7.91,22.52,100","134,118,117,52,129"
"1441","target-original","E","E,E,N,E,E","100,100,49.85,100,100","78,65,46,100,92"
"1442","target-negated","N","N,E,E,N,N","95.21,99.88,100,21.42,79.78","119,135,65,63,107"
"1442","target-original","C","C,C,N,C,N","0,0,4.99,0,3.23","39,54,36,108,26"
"1443","target-negated","N","N,N,E,N,N","83.75,50.3,99.69,4.23,61.29","134,145,137,108,144"
"1443","target-original","E","E,E,E,N,E","99.34,99.02,100,95.84,98.2","44,8,18,58,13"
"1445","target-negated","C","C,C,N,C,C","0,1.08,97.19,0,0","65,66,27,33,85"
"1445","target-original","E","E,E,N,E,E","100,100,91.76,99.59,100","117,76,51,60,11"
"1447","target-negated","N","N,E,E,N,N","13.23,100,100,50.6,50.75","39,117,54,108,22"
"1447","target-original","N","N,N,C,N,N","10.65,47.9,0.51,85.45,49.7","85,91,44,78,63"
"1448","target-negated","N","N,C,N,C,N","94.94,0,4.41,1.89,25.82","119,91,22,128,2"
"1448","target-original","E","E,E,E,E,E","98.81,100,99.88,99.93,99.51","136,117,129,83,60"
"1449","target-original","E","E,E,E,N,E","100,100,100,91.02,100","39,54,108,51,97"
"145","target-negated","N","E,N,N,C,N","100,48.95,80.72,0.57,49.4","7,52,48,97,134"
"145","target-original","N","E,N,C,N,N","99.85,96.31,0,5.6,7.44","84,27,100,107,18"
"1450","target-negated","N","N,N,E,E,N","95.46,89.8,100,100,84.82","91,22,65,111,2"
"1450","target-original","E","E,E,E,E,E","99.85,100,99.02,99.37,99.16","136,129,133,83,60"
"1454","target-negated","N","C,N,N,N,C","0,44.46,45.21,22.15,0.57","39,148,133,83,60"
"1454","target-original","E","E,E,E,E,N","100,100,100,98.33,96.2","84,65,111,2,107"
"1455","target-negated","N","E,N,C,N,N","100,95.27,0,38.85,60.27","65,77,142,13,2"
"1455","target-original","E","E,E,E,N,N","99.31,100,99.69,83.1,84.72","118,129,83,97,123"
"1460","target-negated","N","N,N,N,E,N","22.65,9.76,10.38,99.81,47.3","118,129,137,83,11"
"1460","target-original","E","E,N,E,N,E","99.22,75.6,100,91.68,100","66,63,125,13,92"
"1461","target-negated","N","N,C,N,N,N","51.65,0.57,84.93,33.26,37.55","22,44,27,8,2"
"1461","target-original","N","N,N,N,N,N","50.6,20.46,94.19,93.55,50.3","7,26,35,36,34"
"1463","target-negated","C","C,C,C,N,N","0,0,0.17,96.77,24.28","65,77,142,13,2"
"1463","target-original","E","N,E,E,E,E","92.56,100,99.49,99.12,100","118,129,83,97,123"
"1466","target-negated","C","C,N,C,C,C","0,46.4,0.23,0,0.29","52,148,97,144,137"
"1466","target-original","E","E,E,N,E,N","99.43,99.51,66.88,99.93,97.25","94,8,79,58,63"
"1467","target-original","E","E,E,E,N,E","100,99.77,100,92.17,100","22,126,100,2,134"
"147","target-original","E","E,E,E,E,E","100,100,100,100,100","85,128,66,63,125"
"1470","target-original","N","E,N,N,E,N","100,97.74,89.35,97.98,80.13","7,26,35,36,76"
"1472","target-negated","C","N,C,N,C,C","96.77,0.66,2.96,0,1.55","20,44,8,13,104"
"1472","target-original","E","E,E,E,E,E","100,100,100,98.29,100","134,145,137,116,144"
"1473","target-negated","N","N,N,N,N,N","44.46,49.4,76.73,10.56,50.45","134,54,133,109,123"
"1473","target-original","E","E,E,E,N,E","99.09,99.16,100,96.93,99.31","85,66,142,92,111"
"1474","target-negated","N","C,N,N,N,N","1.12,84.18,49.25,17.13,39.29","22,78,8,111,2"
"1474","target-original","N","E,N,N,N,E","100,96.54,81.98,90.67,98.07","39,54,148,133,60"
"1475","target-negated","N","E,N,E,N,N","100,88.33,100,90.15,84.08","7,52,48,97,118"
"1475","target-original","E","E,E,E,E,E","100,99.83,100,98.58,100","84,27,100,107,47"
"1478","target-original","E","E,E,E,E,E","100,100,98.92,98.84,100","134,118,26,54,148"
"148","target-negated","N","N,N,E,N,N","80.72,94.19,99.19,56.88,95.59","39,54,108,51,97"
"148","target-original","E","N,E,E,E,N","15.92,99.91,99.95,100,92.95","119,91,11,65,63"
"1485","target-negated","N","C,E,N,N,N","0.03,99.34,85.03,94.68,60.56","84,94,128,27,85"
"1485","target-original","N","N,N,N,N,E","79.78,6.24,69.92,68.27,99.77","52,148,51,97,44"
"1486","target-negated","E","E,E,E,N,N","100,100,100,96.49,95.27","4,44,27,8,13"
"1486","target-original","N","E,N,N,N,N","99.62,94.81,93.17,92.09,95.33","7,26,35,36,54"
"1488","target-negated","N","N,N,N,E,E","88.04,96.88,94.19,100,100","76,92,33,104,54"
"1488","target-original","E","N,E,N,E,E","83.43,98.81,79.66,99.49,98.65","134,26,34,84,109"
"149","target-negated","E","E,E,E,E,N","99.54,100,100,99.96,97.45","11,84,8,58,35"
"149","target-original","E","E,N,E,E,E","100,93.17,100,100,100","52,36,144,64,55"
"1490","target-negated","N","N,N,N,N,E","52.7,72.74,81.75,60.27,100","134,118,117,34,59"
"1490","target-original","N","N,N,N,N,N","5.06,94.26,59.98,24.53,64.9","76,28,89,92,33"
"1492","target-negated","N","E,N,N,N,N","100,95.4,97.35,81.64,97.3","44,28,92,2,54"
"1492","target-original","E","E,E,N,N,E","100,100,87.56,88.33,99.57","85,134,118,137,84"
"1494","target-negated","N","N,N,C,C,N","91.84,7.52,0.69,0.54,95.53","54,36,108,109,85"
"1494","target-original","E","E,E,E,N,N","100,99.49,100,65.32,97.14","84,44,66,125,92"
"1495","target-original","N","N,N,N,N,N","50,91.35,50.3,19.4,90.24","134,118,117,133,54"
"1496","target-negated","E","N,E,N,E,E","89.89,100,92.01,99.19,97.88","118,137,133,34,107"
"1496","target-original","E","E,E,N,E,N","100,100,95.21,100,96.49","44,89,92,111,2"
"1497","target-negated","N","N,E,N,N,N","54.34,99.43,58.5,69.78,2.4","22,44,92,2,54"
"1497","target-original","N","N,N,E,N,N","70.87,81.18,100,65.46,90.76","118,117,137,34,97"
"1499","target-negated","N","N,E,N,N,N","93.25,100,92.09,81.06,36.82","77,66,111,2,118"
"1499","target-original","N","N,N,E,N,C","23.14,28.86,100,36.39,0.94","39,26,117,133,60"
"15","target-negated","E","E,E,E,N,E","100,100,99.16,73.92,98.88","39,54,108,51,97"
"15","target-original","E","E,E,E,E,N","100,100,99.75,100,26.47","119,91,11,65,63"
"150","target-negated","E","E,N,N,E,E","100,34.25,66.31,98.37,98.99","39,148,133,83,60"
"150","target-original","N","N,E,E,N,N","42.98,100,100,61.29,91.27","84,65,111,2,129"
"1500","target-negated","E","N,E,E,N,E","2.86,100,100,95.21,100","85,134,118,117,34"
"1500","target-original","N","N,E,N,E,N","27.66,100,27.39,100,23.65","76,89,92,111,33"
"1502","target-negated","E","N,E,E,E,E","84.93,100,99.16,100,100","11,66,8,100,134"
"1502","target-original","E","E,N,E,E,E","100,69.1,99.66,100,100","117,133,60,123,92"
"1503","target-negated","N","N,N,N,N,N","96.37,73.14,95.33,68.41,90.76","85,134,26,76,34"
"1503","target-original","N","E,N,N,N,N","100,20.22,95.53,89.89,34.25","28,92,111,144,104"
